round,slice,client_id,is_mal,metric,value
24,head,8,True,V_all,0.003034034976735711
24,head,9,True,score_cos_all,1.061191402375698
24,head,9,True,score_unit_mse,0.0008258300949819386
24,head,9,True,score_nmse,0.0039056394705283015
24,head,9,True,V_all,0.0030652862042188644
24,last_block,0,False,score_cos_all,0.9332087263464928
24,last_block,0,False,score_unit_mse,8.577291009714827e-05
24,last_block,0,False,score_nmse,5.3783776451015675e-05
24,last_block,0,False,V_all,3.593629344322835e-06
24,last_block,1,False,score_cos_all,0.4078052043914795
24,last_block,1,False,score_unit_mse,3.748218296095729e-05
24,last_block,1,False,score_nmse,3.7793971141425884e-05
24,last_block,1,False,V_all,1.9132960005663335e-05
24,last_block,2,False,score_cos_all,0.9265981167554855
24,last_block,2,False,score_unit_mse,8.51653385325335e-05
24,last_block,2,False,score_nmse,4.876320417253542e-05
24,last_block,2,False,V_all,6.982078957662452e-06
24,last_block,3,False,score_cos_all,0.7479296624660492
24,last_block,3,False,score_unit_mse,6.87436549924314e-05
24,last_block,3,False,score_nmse,4.3069318726514084e-05
24,last_block,3,False,V_all,1.334845455858158e-05
24,last_block,4,False,score_cos_all,0.6416877806186676
24,last_block,4,False,score_unit_mse,5.897872324567288e-05
24,last_block,4,False,score_nmse,4.0084378199492676e-05
24,last_block,4,False,V_all,5.666178367391694e-06
24,last_block,5,False,score_cos_all,0.5931749045848846
24,last_block,5,False,score_unit_mse,5.451988545246422e-05
24,last_block,5,False,score_nmse,4.062864881652296e-05
24,last_block,5,False,V_all,1.882029573607724e-05
24,last_block,6,False,score_cos_all,0.6523431539535522
24,last_block,6,False,score_unit_mse,5.9958063502563164e-05
24,last_block,6,False,score_nmse,4.058286427527438e-05
24,last_block,6,False,V_all,7.85821885074256e-06
24,last_block,7,True,score_cos_all,0.8808020129799843
24,last_block,7,True,score_unit_mse,8.095613884506747e-05
24,last_block,7,True,score_nmse,0.00010518218731259985
24,last_block,7,True,V_all,1.0396331617812393e-06
24,last_block,8,True,score_cos_all,0.7135273516178131
24,last_block,8,True,score_unit_mse,6.55816838843748e-05
24,last_block,8,True,score_nmse,4.814479824698534e-05
24,last_block,8,True,V_all,1.8089085642714053e-06
24,last_block,9,True,score_cos_all,0.877076730132103
24,last_block,9,True,score_unit_mse,8.061380503932014e-05
24,last_block,9,True,score_nmse,8.482416837717715e-05
24,last_block,9,True,V_all,1.2068603609804995e-06
25,head,0,False,score_cos_all,0.9273237511515617
25,head,0,False,score_unit_mse,0.0007216528174467385
25,head,0,False,score_nmse,0.0007261893723139113
25,head,0,False,V_all,0.0043487027287483215
25,head,1,False,score_cos_all,0.3988698720932007
25,head,1,False,score_unit_mse,0.00031040451722219586
25,head,1,False,score_nmse,0.0003115385370459589
25,head,1,False,V_all,0.04788339138031006
25,head,2,False,score_cos_all,0.32174378633499146
25,head,2,False,score_unit_mse,0.000250384327955544
25,head,2,False,score_nmse,0.00031273144741277893
25,head,2,False,V_all,0.0699160024523735
25,head,3,False,score_cos_all,0.7327218949794769
25,head,3,False,score_unit_mse,0.0005702116759493947
25,head,3,False,score_nmse,0.00044979744576521575
25,head,3,False,V_all,0.004925137385725975
25,head,4,False,score_cos_all,0.6233505606651306
25,head,4,False,score_unit_mse,0.00048509781481698155
25,head,4,False,score_nmse,0.0003417358877294168
25,head,4,False,V_all,0.007707306183874607
25,head,5,False,score_cos_all,0.4364074468612671
25,head,5,False,score_unit_mse,0.00033961670123972
25,head,5,False,score_nmse,0.0002663478666965464
25,head,5,False,V_all,0.004340817220509052
25,head,6,False,score_cos_all,0.6418990194797516
25,head,6,False,score_unit_mse,0.0004995323251932859
25,head,6,False,score_nmse,0.0003392399564057612
25,head,6,False,V_all,0.015255323611199856
25,head,7,True,score_cos_all,1.0967558026313782
25,head,7,True,score_unit_mse,0.0008535064989700913
25,head,7,True,score_nmse,0.007413175014280158
25,head,7,True,V_all,0.002606127178296447
25,head,8,True,score_cos_all,1.2085923552513123
25,head,8,True,score_unit_mse,0.0009405389428138733
25,head,8,True,score_nmse,0.0012930273364748955
25,head,8,True,V_all,0.004433867987245321
25,head,9,True,score_cos_all,1.0839474126696587
25,head,9,True,score_unit_mse,0.0008435389609076083
25,head,9,True,score_nmse,0.006470920150185451
25,head,9,True,V_all,0.0026192471850663424
25,last_block,0,False,score_cos_all,0.6775928437709808
25,last_block,0,False,score_unit_mse,6.227885751286522e-05
25,last_block,0,False,score_nmse,4.1374071782460666e-05
25,last_block,0,False,V_all,5.547138698602794e-06
25,last_block,1,False,score_cos_all,0.3915112614631653
25,last_block,1,False,score_unit_mse,3.598463808884844e-05
25,last_block,1,False,score_nmse,3.42497144120813e-05
25,last_block,1,False,V_all,9.560635589878075e-06
25,last_block,2,False,score_cos_all,0.7039342522621155
25,last_block,2,False,score_unit_mse,6.469993240898475e-05
25,last_block,2,False,score_nmse,4.195282949163241e-05
25,last_block,2,False,V_all,8.278483619506005e-06
25,last_block,3,False,score_cos_all,1.0182388946413994
25,last_block,3,False,score_unit_mse,9.358824172522873e-05
25,last_block,3,False,score_nmse,5.272885214399685e-05
25,last_block,3,False,V_all,7.922851182229351e-06
25,last_block,4,False,score_cos_all,0.2956168055534363
25,last_block,4,False,score_unit_mse,2.7170823159394786e-05
25,last_block,4,False,score_nmse,3.675409343560882e-05
25,last_block,4,False,V_all,2.8769665732397698e-05
25,last_block,5,False,score_cos_all,1.0695913136005402
25,last_block,5,False,score_unit_mse,9.830811177380383e-05
25,last_block,5,False,score_nmse,6.38611051466441e-05
25,last_block,5,False,V_all,4.123387043364346e-06
25,last_block,6,False,score_cos_all,0.6055825352668762
25,last_block,6,False,score_unit_mse,5.5660289945080876e-05
25,last_block,6,False,score_nmse,3.883123550701167e-05
25,last_block,6,False,V_all,5.66980816074647e-06
25,last_block,7,True,score_cos_all,1.0088289668783545
25,last_block,7,True,score_unit_mse,9.272334864363074e-05
25,last_block,7,True,score_nmse,0.000271086306973354
25,last_block,7,True,V_all,1.1232978067710064e-06
25,last_block,8,True,score_cos_all,0.7798015624284744
25,last_block,8,True,score_unit_mse,7.167302101152018e-05
25,last_block,8,True,score_nmse,4.5262896582894355e-05
25,last_block,8,True,V_all,5.613106623059139e-06
25,last_block,9,True,score_cos_all,0.8725290894508362
25,last_block,9,True,score_unit_mse,8.019582310225815e-05
25,last_block,9,True,score_nmse,6.764436403644796e-05
25,last_block,9,True,V_all,1.995733782678144e-06
26,head,0,False,score_cos_all,0.8083595484495163
26,head,0,False,score_unit_mse,0.0006290735909715295
26,head,0,False,score_nmse,0.00047955702689178614
26,head,0,False,V_all,0.004186413716524839
26,head,1,False,score_cos_all,0.44805216789245605
26,head,1,False,score_unit_mse,0.00034867876092903316
26,head,1,False,score_nmse,0.00028554512119515537
26,head,1,False,V_all,0.009942755103111267
26,head,2,False,score_cos_all,0.23279958963394165
26,head,2,False,score_unit_mse,0.00018116702267434448
26,head,2,False,score_nmse,0.00028272897169223676
26,head,2,False,V_all,0.029425594955682755
26,head,3,False,score_cos_all,0.6021084785461426
26,head,3,False,score_unit_mse,0.00046856701374053955
26,head,3,False,score_nmse,0.000377270669272154
26,head,3,False,V_all,0.00291239726357162
26,head,4,False,score_cos_all,0.5960685312747955
26,head,4,False,score_unit_mse,0.0004638665704987943
26,head,4,False,score_nmse,0.0003268487910610708
26,head,4,False,V_all,0.011913608759641647
26,head,5,False,score_cos_all,0.30827051401138306
26,head,5,False,score_unit_mse,0.0002398992801317945
26,head,5,False,score_nmse,0.00025863278335531205
