round,x_type,slice,metric,benign,malicious,delta
49,gI,head,cos_all,0.46132445548261913,-0.02980151477580269,-0.4911259702584218
49,gI,head,cos_loo,0.21328527427145413,-0.10498399659991264,-0.3182692708713668
49,gI,head,norm,7.854758671351841,2.173659880956014,-5.681098790395827
49,gI,last_block,V_all,1.3589407574597448e-05,5.5738371429470135e-06,-8.015570431650434e-06
49,gI,last_block,V_loo,1.677704637716358e-05,6.881279887238634e-06,-9.895766489924946e-06
49,gI,last_block,cos_all,0.3165693144713129,0.24388326704502106,-0.07268604742629187
49,gI,last_block,cos_loo,-9.596733642475945e-05,0.05676281452178955,0.05685878185821431
49,gI,last_block,norm,0.5535458028316498,0.31908489763736725,-0.23446090519428253
50,I,head,V_all,0.001015355228446424,0.0003253988203747819,-0.000689956408071642
50,I,head,V_loo,0.001253524940693751,0.00040172692873359966,-0.0008517980119601514
50,I,head,cos_all,0.7393899304526192,0.8366230726242065,0.0972331421715873
50,I,head,cos_loo,0.6728209171976361,0.7990641593933105,0.1262432421956744
50,I,head,norm,2.0201238053185597,1.6334482431411743,-0.3866755621773854
50,I,last_block,V_all,9.619388427901348e-06,6.250896907052568e-06,-3.36849152084878e-06
50,I,last_block,V_loo,1.1875788719148009e-05,7.71715667724493e-06,-4.158632041903079e-06
50,I,last_block,cos_all,0.7858929804393223,0.8103124300638834,0.024419449624561107
50,I,last_block,cos_loo,0.7332590222358704,0.7589532136917114,0.025694191455841064
50,I,last_block,norm,0.5981083874191556,0.6291696826616923,0.031061295242536646
50,g,head,V_all,0.00028248096766349463,0.0001955103944055736,-8.697057325792102e-05
50,g,head,V_loo,0.0003487419287141945,0.0002413708425592631,-0.00010737108615493137
50,g,head,cos_all,0.20889778807759285,0.1514062136411667,-0.05749157443642616
50,g,head,cos_loo,-0.27091457535113606,-0.25048211216926575,0.02043246318187031
50,g,head,norm,0.8672388962336949,0.7136813600858053,-0.15355753614788958
50,g,last_block,V_all,2.3736354705761187e-05,1.7429639531959158e-05,-6.306715173802029e-06
50,g,last_block,V_loo,2.9304140688119723e-05,2.1518072268615167e-05,-7.786068419504555e-06
50,g,last_block,cos_all,0.25374962176595417,0.20157798131306967,-0.0521716404528845
50,g,last_block,cos_loo,-0.14862742501177958,-0.14291487137476602,0.005712553637013562
50,g,last_block,norm,0.7381333197866168,0.6239000161488851,-0.11423330363773165
50,gI,head,V_all,0.013160568196326494,0.004848918256660302,-0.008311649939666193
50,gI,head,V_loo,0.016247615151639496,0.00598631938919425,-0.010261295762445246
50,gI,head,cos_all,0.3962869771889278,0.09247016479882102,-0.30381681239010677
50,gI,head,cos_loo,0.14445539617112704,-0.05346659244969487,-0.19792198862082191
50,gI,head,norm,5.765044382640293,3.0293502807617188,-2.7356941018785745
50,gI,last_block,V_all,8.516901808824124e-06,6.6950397012988105e-06,-1.821862107525313e-06
50,gI,last_block,V_loo,1.0514693810494333e-05,8.26548148324946e-06,-2.2492123272448738e-06
50,gI,last_block,cos_all,0.2449650147131511,0.35485366980234784,0.10988865508919674
50,gI,last_block,cos_loo,-0.05958588181861809,0.057505492120981216,0.11709137393959931
50,gI,last_block,norm,0.4093355174575533,0.40814439455668133,-0.001191122900871977
51,I,head,V_all,0.0014575107655088817,0.0004920700012007728,-0.0009654407643081089
51,I,head,V_loo,0.0017993958733443702,0.0006074938476861765,-0.0011919020256581938
51,I,head,cos_all,0.7390564339501517,0.7888667384783427,0.04981030452819091
51,I,head,cos_loo,0.6564819727625165,0.7629429896672567,0.10646101690474019
51,I,head,norm,2.709326914378575,1.2961891889572144,-1.4131377254213606
51,I,last_block,V_all,1.1623973737836682e-05,7.981895123521099e-06,-3.6420786143155833e-06
51,I,last_block,V_loo,1.4350585063636703e-05,9.854190921032568e-06,-4.496394142604134e-06
51,I,last_block,cos_all,0.7872862390109471,0.7522428234418234,-0.035043415569123715
51,I,last_block,cos_loo,0.72519793680736,0.7133984764417013,-0.01179946036565871
51,I,last_block,norm,0.7686516770294735,0.5125752886136373,-0.25607638841583613
51,g,head,V_all,0.00028475201647129973,0.00019555105245672166,-8.920096401457807e-05
51,g,head,V_loo,0.0003515456961135247,0.00024142104181616256,-0.00011012465429736216
51,g,head,cos_all,0.1646235973707267,0.20936965942382812,0.044746062053101415
51,g,head,cos_loo,-0.3666588302169527,-0.2561597377061844,0.11049909251076834
51,g,head,norm,0.8638856496129718,0.7235625982284546,-0.14032305138451717
51,g,last_block,V_all,2.3483472562345143e-05,1.7584658659567747e-05,-5.898813902777396e-06
51,g,last_block,V_loo,2.8991938961553387e-05,2.170945481339004e-05,-7.2824841481633484e-06
51,g,last_block,cos_all,0.27111082524061203,0.13476298997799555,-0.13634783526261648
51,g,last_block,cos_loo,-0.1668875286621707,-0.23150762915611267,-0.06462010049394198
51,g,last_block,norm,0.7397851688521249,0.6183099349339803,-0.12147523391814452
51,gI,head,V_all,0.03009761723556689,0.007586841161052386,-0.022510776074514502
51,gI,head,V_loo,0.03715755417943001,0.009366470544288555,-0.027791083635141454
51,gI,head,cos_all,0.45120373155389515,-0.04839568771421909,-0.49959941926811424
51,gI,head,cos_loo,0.21412285576973641,-0.12274409085512161,-0.33686694662485805
51,gI,head,norm,9.076080117906843,2.4955930511156716,-6.5804870667911715
51,gI,last_block,V_all,1.4571931257835655e-05,6.773276557699622e-06,-7.798654700136033e-06
51,gI,last_block,V_loo,1.7990038161639988e-05,8.36206944162162e-06,-9.627968720018369e-06
51,gI,last_block,cos_all,0.31761837218488964,0.20945516725381216,-0.10816320493107748
51,gI,last_block,cos_loo,-0.04442901962569782,-0.009649048714588085,0.03477997091110974
51,gI,last_block,norm,0.5734655261039734,0.3464064300060272,-0.22705909609794617
52,I,head,V_all,0.0015662558310266053,0.0005989049677737057,-0.0009673508632528996
52,I,head,V_loo,0.0019336492155811616,0.0007393888178436706,-0.0011942603977374909
52,I,head,cos_all,0.7288957153047834,0.7132127483685812,-0.01568296693620219
52,I,head,cos_loo,0.641665403332029,0.6899381577968597,0.0482727544648307
52,I,head,norm,2.8310968535287038,1.066889574130376,-1.7642072793983277
52,I,last_block,V_all,1.3169949332742753e-05,8.341716693394119e-06,-4.828232639348634e-06
52,I,last_block,V_loo,1.6259195685311818e-05,1.029841556980197e-05,-5.960780115509848e-06
52,I,last_block,cos_all,0.7661036934171405,0.7064337929089864,-0.05966990050815402
52,I,last_block,cos_loo,0.6973842723029,0.6692128976186117,-0.02817137468428832
52,I,last_block,norm,0.7922034093311855,0.44799186537663144,-0.34421154395455406
52,g,head,V_all,0.0002855066081143117,0.0001977810413033391,-8.772556681097262e-05
52,g,head,V_loo,0.00035247729309568446,0.00024417410895694047,-0.00010830318413874399
52,g,head,cos_all,0.2652807677430766,0.03796124613533417,-0.2273195216077424
52,g,head,cos_loo,-0.20450153787221229,-0.3195573687553406,-0.11505583088312829
52,g,head,norm,0.8809681960514614,0.6935456991195679,-0.1874224969318935
52,g,last_block,V_all,2.458078649526994e-05,1.8996581578297384e-05,-5.584204916972557e-06
52,g,last_block,V_loo,3.0346650029449457e-05,2.345256992460539e-05,-6.894080104844069e-06
52,g,last_block,cos_all,0.25829713445688995,0.23237567146619162,-0.025921462990698335
52,g,last_block,cos_loo,-0.10438518039882183,-0.09521378949284554,0.009171390905976295
52,g,last_block,norm,0.753489511353629,0.6543532609939575,-0.09913625035967144
52,gI,head,V_all,0.02078632265329361,0.0045844505075365305,-0.01620187214575708
52,gI,head,V_loo,0.025662126684827462,0.005659815855324268,-0.020002310829503194
52,gI,head,cos_all,0.4618827998638153,-0.14366493374109268,-0.605547733604908
52,gI,head,cos_loo,0.1759454466934715,-0.20882104337215424,-0.38476649006562574
52,gI,head,norm,7.849797998155866,1.7457277476787567,-6.104070250477109
52,gI,last_block,V_all,1.8182435529264956e-05,6.334021842728059e-06,-1.1848413686536896e-05
52,gI,last_block,V_loo,2.2447451621181763e-05,7.819779587710704e-06,-1.462767203347106e-05
52,gI,last_block,cos_all,0.36412206505026135,0.2016481508811315,-0.16247391416912985
52,gI,last_block,cos_loo,0.025958194796528136,0.034135054952154555,0.008176860155626419
52,gI,last_block,norm,0.6520916053227016,0.3158404305577278,-0.3362511747649738
53,I,head,V_all,0.0013869787965502059,0.0003321944580723842,-0.0010547843384778217
53,I,head,V_loo,0.001712319507662739,0.00041011660747850936,-0.0013022029001842296
53,I,head,cos_all,0.6869656613894871,0.8482279181480408,0.16126225675855366
53,I,head,cos_loo,0.5950395379747663,0.81560750802358,0.22056797004881368
53,I,head,norm,2.4455869708742415,1.6138579448064168,-0.8317290260678247
53,I,last_block,V_all,1.0811386670996268e-05,6.962722485089519e-06,-3.848664185906749e-06
53,I,last_block,V_loo,1.334739083956395e-05,8.595954417008519e-06,-4.75143642255543e-06
53,I,last_block,cos_all,0.7339995418276105,0.8130415280659994,0.07904198623838887
53,I,last_block,cos_loo,0.6649441123008728,0.762143870194753,0.09719975789388025
53,I,last_block,norm,0.6741993980748313,0.655910869439443,-0.018288528635388324
53,g,head,V_all,0.00027953210935395745,0.00019509043098272136,-8.44416783712361e-05
53,g,head,V_loo,0.0003451013596661921,0.00024085238692350686,-0.00010424897274268527
53,g,head,cos_all,0.11895228030958346,0.3066864311695099,0.18773415085992642
53,g,head,cos_loo,-0.43680259585380554,-0.2246883064508438,0.21211428940296173
53,g,head,norm,0.8481939690453666,0.7383382121721903,-0.10985575687317628
53,g,last_block,V_all,2.3452365504843848e-05,1.7259702569087192e-05,-6.192662935756655e-06
53,g,last_block,V_loo,2.8953536717121358e-05,2.1308274881448597e-05,-7.645261835672761e-06
53,g,last_block,cos_all,0.25616295050297466,0.1579952910542488,-0.09816765944872585
53,g,last_block,cos_loo,-0.20421176297324045,-0.23005160689353943,-0.025839843920298977
53,g,last_block,norm,0.7344434091023037,0.6159646113713583,-0.11847879773094538
53,gI,head,V_all,0.022961466440132687,0.006082745424161355,-0.01687872101597133
53,gI,head,V_loo,0.028347489424049854,0.00750956234211723,-0.020837927081932623
53,gI,head,cos_all,0.42431419449193136,0.01563572883605957,-0.4086784656558718
53,gI,head,cos_loo,0.15124321629160217,-0.09902362028757732,-0.2502668365791795
53,gI,head,norm,7.570063046046665,3.0092568397521973,-4.560806206294468
53,gI,last_block,V_all,1.0094561340728042e-05,7.898583893014196e-06,-2.195977447713846e-06
53,gI,last_block,V_loo,1.2462420564978466e-05,9.75133768103357e-06,-2.7110828839448958e-06
53,gI,last_block,cos_all,0.2707789157118116,0.3468726376692454,0.0760937219574338
53,gI,last_block,cos_loo,-0.06498533370904624,0.03929764063407978,0.10428297434312603
53,gI,last_block,norm,0.4704828368765967,0.43767542640368146,-0.032807410472915244
54,I,head,V_all,0.0009040517907124013,0.0003531867308386912,-0.0005508650598737101
54,I,head,V_loo,0.0011161132590911751,0.00043603299127426,-0.0006800802678169151
54,I,head,cos_all,0.7583208169255938,0.7245376308759054,-0.03378318604968844
54,I,head,cos_loo,0.6862071369375501,0.7036977708339691,0.017490633896419028
54,I,head,norm,2.075896212032863,0.8237606113155683,-1.2521356007172946
54,I,last_block,V_all,7.943462995691724e-06,5.786879379835834e-06,-2.1565836158558906e-06
54,I,last_block,V_loo,9.806744563840247e-06,7.144295220011069e-06,-2.6624493438291776e-06
54,I,last_block,cos_all,0.8000698174749102,0.6591456135114034,-0.1409242039635068
54,I,last_block,cos_loo,0.7404177444321769,0.6172769665718079,-0.12314077786036903
54,I,last_block,norm,0.6025582083633968,0.36107829461495083,-0.24147991374844596
54,g,head,V_all,0.0002838214339655159,0.00019813122344203293,-8.569021052348295e-05
54,g,head,V_loo,0.0003503968390370054,0.00024460643180646,-0.00010579040723054538
54,g,head,cos_all,0.15336068839366948,0.2207535356283188,0.0673928472346493
54,g,head,cos_loo,-0.379533976316452,-0.25508033235867816,0.12445364395777386
54,g,head,norm,0.8598291448184422,0.7316352725028992,-0.12819387231554302
54,g,last_block,V_all,2.427092528835471e-05,1.836725732573541e-05,-5.9036679626193026e-06
54,g,last_block,V_loo,2.9964105124236085e-05,2.2675624980668847e-05,-7.288480143567238e-06
54,g,last_block,cos_all,0.1871637622160571,0.37903326749801636,0.19186950528195926
54,g,last_block,cos_loo,-0.16493810074669973,0.04136431651810805,0.20630241726480777
54,g,last_block,norm,0.7345892872129168,0.676139235496521,-0.058450051716395834
54,gI,head,V_all,0.011876668581472976,0.003184148770136138,-0.008692519811336837
54,gI,head,V_loo,0.014662553523001927,0.003931048054558535,-0.01073150546844339
54,gI,head,cos_all,0.4405026627438409,-0.050464394269511104,-0.490967057013352
54,gI,head,cos_loo,0.16280810588172503,-0.13552442255119482,-0.29833252843291985
54,gI,head,norm,5.81068171773638,1.6990588903427124,-4.111622827393668
54,gI,last_block,V_all,8.850058195873447e-06,3.854502968655045e-06,-4.995555227218402e-06
54,gI,last_block,V_loo,1.0925998042564191e-05,4.758645028838752e-06,-6.167353013725439e-06
54,gI,last_block,cos_all,0.288379929959774,0.32618463536103565,0.03780470540126163
54,gI,last_block,cos_loo,-0.02971797010728291,0.13263036807378134,0.16234833818106426
54,gI,last_block,norm,0.43804682578359333,0.26445943489670753,-0.1735873908868858
55,I,head,V_all,0.0008120751798352492,0.00019028900715056807,-0.0006217861726846812
55,I,head,V_loo,0.0010025619204887854,0.00023492470306033889,-0.0007676372174284465
55,I,head,cos_all,0.7129177791731698,0.8555118044217428,0.142594025248573
55,I,head,cos_loo,0.630169187273298,0.8292030692100525,0.19903388193675453
55,I,head,norm,1.9018209321158273,1.12016495068868,-0.7816559814271473
55,I,last_block,V_all,4.943526586690236e-06,3.735613745448063e-06,-1.2079128412421729e-06
55,I,last_block,V_loo,6.103119241223405e-06,4.611869068564071e-06,-1.4912501726593335e-06
55,I,last_block,cos_all,0.7852452737944466,0.8092493812243143,0.024004107429867694
55,I,last_block,cos_loo,0.7292838181768145,0.7615967790285746,0.03231296085176005
55,I,last_block,norm,0.49369264926229206,0.466927448908488,-0.026765200353804086
55,g,head,V_all,0.0002814762057304116,0.0001816261161972458,-9.985008953316581e-05
55,g,head,V_loo,0.00034750149019860795,0.00022422976811261228,-0.00012327172208599567
55,g,head,cos_all,0.24999524652957916,0.09056809109946092,-0.15942715543011826
55,g,head,cos_loo,-0.22341969502823694,-0.281061311562856,-0.05764161653461908
55,g,head,norm,0.8758796794073922,0.6758458813031515,-0.2000337981042407
55,g,last_block,V_all,2.3550680063116098e-05,1.63769548938338e-05,-7.173725169282296e-06
55,g,last_block,V_loo,2.9074913462474277e-05,2.0218463153772365e-05,-8.856450308701912e-06
55,g,last_block,cos_all,0.30517694833023207,0.11463228116432826,-0.1905446671659038
55,g,last_block,cos_loo,-0.09828289225697517,-0.2025660052895546,-0.10428311303257942
55,g,last_block,norm,0.7488377434866769,0.5873255530993143,-0.16151219038736253
55,gI,head,V_all,0.014419727892215763,0.0038386037728438773,-0.010581124119371886
55,gI,head,V_loo,0.017802131960966756,0.004739016915361087,-0.013063115045605669
55,gI,head,cos_all,0.4637640714645386,-0.03040992476356526,-0.4941739962281038
55,gI,head,cos_loo,0.202742976801736,-0.12415417780478795,-0.32689715460652397
55,gI,head,norm,6.422179290226528,2.1223158041636148,-4.299863486062913
55,gI,last_block,V_all,6.939582298010853e-06,4.3230841129116016e-06,-2.616498185099252e-06
55,gI,last_block,V_loo,8.567385358609109e-06,5.337140616272033e-06,-3.230244742337076e-06
55,gI,last_block,cos_all,0.2945833993809564,0.33297237753868103,0.03838897815772463
55,gI,last_block,cos_loo,-0.03482639017914023,0.06707431996862094,0.10190071014776117
55,gI,last_block,norm,0.39016638909067425,0.32019222776095074,-0.0699741613297235
56,I,head,V_all,0.0016834870745827044,0.00046116822826055187,-0.0012223188463221526
56,I,head,V_loo,0.0020783791385058847,0.0005693434989855936,-0.001509035639520291
56,I,head,cos_all,0.729251640183585,0.7452730735143026,0.016021433330717594
56,I,head,cos_loo,0.6302943101951054,0.7233467499415079,0.09305243974640254
56,I,head,norm,2.5554738555635725,0.9525533070166906,-1.6029205485468818
56,I,last_block,V_all,1.0779505730949626e-05,6.927713911863975e-06,-3.8517918190856505e-06
56,I,last_block,V_loo,1.3308032066561282e-05,8.552732955043515e-06,-4.7552991115177665e-06
56,I,last_block,cos_all,0.7666252681187221,0.6958174506823221,-0.07080781743639997
56,I,last_block,cos_loo,0.6911585075514657,0.6556884447733561,-0.0354700627781096
56,I,last_block,norm,0.6711451581546238,0.4093066503604253,-0.26183850779419854
56,g,head,V_all,0.00028702958869481724,0.0001994953005729864,-8.753428812183084e-05
56,g,head,V_loo,0.00035435751280082125,0.0002462905055532853,-0.00010806700724753595
56,g,head,cos_all,0.27600284033854094,0.030629057437181473,-0.24537378290135947
56,g,head,cos_loo,-0.1710206458810717,-0.31315598885218304,-0.14213534297111136
56,g,head,norm,0.8873823625700814,0.6954067945480347,-0.19197556802204674
56,g,last_block,V_all,2.5562715953648357e-05,1.8545181471078347e-05,-7.01753448257001e-06
56,g,last_block,V_loo,3.155890798162935e-05,2.2895287960030448e-05,-8.6636200215989e-06
56,g,last_block,cos_all,0.2790914340210812,0.287956843773524,0.008865409752442766
56,g,last_block,cos_loo,-0.033141238847747445,0.00877307557190458,0.04191431441965202
56,g,last_block,norm,0.769596781049456,0.6574873924255371,-0.11210938862391884
56,gI,head,V_all,0.04535748842837555,0.007787757397939761,-0.03756973103043579
56,gI,head,V_loo,0.05599689590079444,0.009614515583962202,-0.046382380316832235
56,gI,head,cos_all,0.425209824528013,-0.05344181880354881,-0.4786516433315618
56,gI,head,cos_loo,0.185362203844956,-0.10525307555993398,-0.29061527940488996
56,gI,head,norm,9.798058782305036,1.955891837676366,-7.84216694462867
56,gI,last_block,V_all,1.73189350139832e-05,5.86822496491853e-06,-1.145071004906467e-05
56,gI,last_block,V_loo,2.1381399294893655e-05,7.244722382893087e-06,-1.4136676912000568e-05
56,gI,last_block,cos_all,0.28900582769087385,0.27523644765218097,-0.01376938003869288
56,gI,last_block,cos_loo,0.03953843513902809,0.1345650926232338,0.0950266574842057
56,gI,last_block,norm,0.5659080616065434,0.30047346154848736,-0.265434600058056
57,I,head,V_all,0.0013624027196783572,0.00039422303476991755,-0.0009681796849084396
57,I,head,V_loo,0.0016819786812577928,0.000486695091240108,-0.0011952835900176848
57,I,head,cos_all,0.7294138201645443,0.8052892883618673,0.07587546819732305
57,I,head,cos_loo,0.6489506363868713,0.7801194787025452,0.13116884231567383
57,I,head,norm,2.5698247807366505,1.0916062196095784,-1.4782185611270722
57,I,last_block,V_all,1.2049660978976004e-05,5.465000716261177e-06,-6.584660262714827e-06
57,I,last_block,V_loo,1.4876124298877715e-05,6.7469143990213825e-06,-8.129209899856332e-06
57,I,last_block,cos_all,0.7639047503471375,0.7389944593111674,-0.02491029103597009
57,I,last_block,cos_loo,0.692712025982993,0.6974565784136454,0.004744552430652416
57,I,last_block,norm,0.7535141365868705,0.4337179859479268,-0.3197961506389437
57,g,head,V_all,0.0002883814636983776,0.00019342792317426452,-9.495354052411307e-05
57,g,head,V_loo,0.0003560265010621931,0.00023879991204012185,-0.00011722658902207125
57,g,head,cos_all,0.23547340982726642,0.048581041395664215,-0.1868923684316022
57,g,head,cos_loo,-0.2706031006361757,-0.3385835786660512,-0.0679804780298755
57,g,head,norm,0.8804831675120762,0.6923608581225077,-0.18812230938956853
57,g,last_block,V_all,2.3865201780738842e-05,1.715643187102008e-05,-6.708769909718763e-06
57,g,last_block,V_loo,2.9463211831171066e-05,2.1180780095164664e-05,-8.282431736006401e-06
57,g,last_block,cos_all,0.26318397532616344,0.25855771203835803,-0.00462626328780541
57,g,last_block,cos_loo,-0.08715128259999412,-0.043993291755517326,0.043157990844476794
57,g,last_block,norm,0.7424649340765817,0.6279208858807882,-0.11454404819579345
57,gI,head,V_all,0.01932440385488527,0.004154289995009701,-0.015170113859875569
57,gI,head,V_loo,0.02385728819561856,0.005128752750655015,-0.018728535444963546
57,gI,head,cos_all,0.45380932092666626,-0.11940386643012364,-0.5732131873567899
57,gI,head,cos_loo,0.1580967562539237,-0.19719365735848746,-0.35529041361241115
57,gI,head,norm,7.502324513026646,1.9288914203643799,-5.573433092662266
57,gI,last_block,V_all,1.4735313795556846e-05,4.445008092564724e-06,-1.029030570299212e-05
57,gI,last_block,V_loo,1.8191744337465415e-05,5.487664414734657e-06,-1.2704079922730759e-05
57,gI,last_block,cos_all,0.3437761291861534,0.2656223426262538,-0.07815378655989963
57,gI,last_block,cos_loo,0.03992788653288569,0.10798497994740804,0.06805709341452235
57,gI,last_block,norm,0.5841114861624581,0.296764815847079,-0.28734667031537914
58,I,head,V_all,0.000744288437999785,0.00041142746340483427,-0.0003328609745949507
58,I,head,V_loo,0.0009188746459715601,0.0005079351443176469,-0.0004109395016539132
58,I,head,cos_all,0.7424043331827436,0.6887283225854238,-0.053676010597319745
58,I,head,cos_loo,0.6742956978934151,0.6368313630421957,-0.03746433485121947
58,I,head,norm,1.7265422344207764,1.4049193461736043,-0.3216228882471721
58,I,last_block,V_all,6.52729802043593e-06,8.813723676818578e-06,2.2864256563826477e-06
58,I,last_block,V_loo,8.058392463031591e-06,1.0881140345494108e-05,2.822747882462517e-06
58,I,last_block,cos_all,0.7659301928111485,0.700120747089386,-0.0658094457217625
58,I,last_block,cos_loo,0.7068948575428554,0.6226534247398376,-0.08424143280301777
58,I,last_block,norm,0.5234357842377254,0.6219542622566223,0.0985184780188969
58,g,head,V_all,0.0002833873440977186,0.00019842457065048316,-8.496277344723543e-05
58,g,head,V_loo,0.000349860912787595,0.000244968604723302,-0.00010489230806429297
58,g,head,cos_all,0.2458967941680125,0.09266283735632896,-0.15323395681168353
58,g,head,cos_loo,-0.24605042327727591,-0.29990534981091815,-0.05385492653364224
58,g,head,norm,0.876842737197876,0.7083401282628378,-0.1685026089350382
58,g,last_block,V_all,2.4127471728466583e-05,1.8373173588770442e-05,-5.754298139696141e-06
58,g,last_block,V_loo,2.9787001299804876e-05,2.2682928223124083e-05,-7.104073076680793e-06
58,g,last_block,cos_all,0.35994766865457806,0.011051487177610397,-0.34889618147696766
58,g,last_block,cos_loo,-0.020577550998755863,-0.28255505859851837,-0.2619775075997625
58,g,last_block,norm,0.7691907201494489,0.6026605367660522,-0.16653018338339665
58,gI,head,V_all,0.011483248256679093,0.004666117175171773,-0.00681713108150732
58,gI,head,V_loo,0.014176849608442612,0.005760638043284416,-0.008416211565158196
58,gI,head,cos_all,0.45404654315539766,0.030307341367006302,-0.42373920178839136
58,gI,head,cos_loo,0.2151925755398614,-0.11232143143812816,-0.32751400697798955
58,gI,head,norm,5.381903886795044,2.877461592356364,-2.50444229443868
58,gI,last_block,V_all,7.3208802210241885e-06,8.344386969838524e-06,1.0235067488143357e-06
58,gI,last_block,V_loo,9.038123737679729e-06,1.0301711578601195e-05,1.263587840921466e-06
58,gI,last_block,cos_all,0.2899144919855254,0.3442937235037486,0.054379231518223214
58,gI,last_block,cos_loo,0.002802813159567969,0.012434475123882294,0.009631661964314324
58,gI,last_block,norm,0.39659316412040163,0.45248181621233624,0.05588865209193461
59,I,head,V_all,0.0010950819081959448,0.0003003920040403803,-0.0007946899041555646
59,I,head,V_loo,0.001351952993510557,0.00037085429842894274,-0.0009810986950816144
59,I,head,cos_all,0.7154947093554905,0.6857868532339731,-0.029707856121517384
59,I,head,cos_loo,0.614851427929742,0.6613068381945292,0.04645541026478717
59,I,head,norm,2.1377191884177074,0.7728338440259298,-1.3648853443917774
59,I,last_block,V_all,8.746996724897014e-06,5.3121458828779096e-06,-3.434850842019104e-06
59,I,last_block,V_loo,1.0798760935618443e-05,6.558204859175021e-06,-4.240556076443422e-06
59,I,last_block,cos_all,0.7734344175883702,0.6044527292251587,-0.16898168836321148
59,I,last_block,cos_loo,0.6991882835115705,0.5552472571531931,-0.14394102635837736
59,I,last_block,norm,0.6157112547329494,0.34877297778924304,-0.26693827694370637
59,g,head,V_all,0.0002990111222191315,0.00020874981904247156,-9.026130317665992e-05
59,g,head,V_loo,0.00036914952631507603,0.00025771579627568525,-0.00011143373003939078
59,g,head,cos_all,0.1864359394780227,0.289873073498408,0.10343713402038532
59,g,head,cos_loo,-0.27099126683814184,-0.11815547818938892,0.1528357886487529
59,g,head,norm,0.8904357552528381,0.7646360198656718,-0.12579973538716638
59,g,last_block,V_all,2.4808918949150082e-05,1.956217723394123e-05,-5.246741715208851e-06
59,g,last_block,V_loo,3.0628294553025626e-05,2.415083690721076e-05,-6.477457645814866e-06
59,g,last_block,cos_all,0.2806673451559618,0.22453880806763968,-0.056128537088322134
59,g,last_block,cos_loo,-0.09827849162476403,-0.1150090644756953,-0.01673057285093127
59,g,last_block,norm,0.7633188537188939,0.6649063428243002,-0.09841251089459369
59,gI,head,V_all,0.02040153675313507,0.004025353429218133,-0.016376183323916937
59,gI,head,V_loo,0.025187083054333925,0.0049695721827447414,-0.020217510871589184
59,gI,head,cos_all,0.44175795785018374,-0.02511700801551342,-0.46687496586569716
59,gI,head,cos_loo,0.17840141084577357,-0.09471491972605388,-0.27311633057182744
59,gI,head,norm,7.3646847520555765,1.7914280692736309,-5.573256682781945
59,gI,last_block,V_all,9.736205681422558e-06,4.068892508257704e-06,-5.667313173164854e-06
59,gI,last_block,V_loo,1.2020007294008142e-05,5.0233239411075674e-06,-6.996683352900575e-06
59,gI,last_block,cos_all,0.3638727750097002,0.21264390647411346,-0.15122886853558676
59,gI,last_block,cos_loo,0.03335604869893619,0.01594231960674127,-0.017413729092194925
59,gI,last_block,norm,0.47368123701640535,0.2798543373743693,-0.19382689964203603
60,I,head,V_all,0.0020506320662596928,0.0005024701725536337,-0.001548161893706059
60,I,head,V_loo,0.002531644538976252,0.0006203335457636664,-0.0019113109932125858
60,I,head,cos_all,0.7049447298049927,0.7350308895111084,0.030086159706115723
60,I,head,cos_loo,0.6006256490945816,0.7136301199595133,0.1130044708649317
60,I,head,norm,2.811285138130188,0.7671623925367991,-2.044122745593389
60,I,last_block,V_all,2.466461800005553e-05,7.363773571948211e-06,-1.730084442810732e-05
60,I,last_block,V_loo,3.045014467975956e-05,9.09107757252059e-06,-2.1359067107238972e-05
60,I,last_block,cos_all,0.7322299139840263,0.6177048285802206,-0.11452508540380568
60,I,last_block,cos_loo,0.6371428711073739,0.5817822416623434,-0.05536062944503051
60,I,last_block,norm,0.864869121994291,0.3049604743719101,-0.5599086476223809
60,g,head,V_all,0.0002898653245730592,0.00019217639540632567,-9.768892916673351e-05
60,g,head,V_loo,0.0003578584354337571,0.00023725481878500432,-0.00012060361664875278
60,g,head,cos_all,0.3904981677021299,-0.22498266895612082,-0.6154808366582507
60,g,head,cos_loo,-0.027072040364146233,-0.46278222401936847,-0.43571018365522224
60,g,head,norm,0.9198960491589138,0.6202275156974792,-0.2996685334614345
60,g,last_block,V_all,2.4911136019259823e-05,1.78515953545381e-05,-7.059540664721721e-06
60,g,last_block,V_loo,3.0754490840731054e-05,2.203900476160925e-05,-8.715486079121805e-06
60,g,last_block,cos_all,0.4012775101831981,-0.05333411693572998,-0.4546116271189281
60,g,last_block,cos_loo,0.05264076042554474,-0.29609378675619763,-0.34873454718174235
60,g,last_block,norm,0.7920482839856829,0.569724053144455,-0.222324230841228
60,gI,head,V_all,0.029150075744837523,0.0047492530817786855,-0.024400822663058836
60,gI,head,V_loo,0.03598774636962584,0.00586327537894249,-0.03012447099068335
60,gI,head,cos_all,0.45900772299085346,-0.20462079346179962,-0.6636285164526531
60,gI,head,cos_loo,0.1863308208329337,-0.24475746850172678,-0.4310882893346605
60,gI,head,norm,8.720757825034005,1.271211842695872,-7.449545982338132
60,gI,last_block,V_all,2.8828816019605646e-05,4.146702243209195e-06,-2.468211377639645e-05
60,gI,last_block,V_loo,3.559113156370586e-05,5.1193854536298504e-06,-3.0471746110076008e-05
