round,x_type,slice,metric,group,client,value
63,gI,head,norm,malicious,7,0.6443737149238586
63,gI,head,cos_all,malicious,7,-0.1077168807387352
63,gI,head,cos_loo,malicious,7,-0.12610338628292084
63,gI,head,V_all,malicious,8,0.006157152354717255
63,gI,head,V_loo,malicious,8,0.007601422723382711
63,gI,head,norm,malicious,8,1.411864161491394
63,gI,head,cos_all,malicious,8,-0.1956673562526703
63,gI,head,cos_loo,malicious,8,-0.2344932109117508
63,gI,head,V_all,malicious,9,0.010024857707321644
63,gI,head,V_loo,malicious,9,0.01237636897712946
63,gI,head,norm,malicious,9,3.0500879287719727
63,gI,head,cos_all,malicious,9,-0.2154492437839508
63,gI,head,cos_loo,malicious,9,-0.2970467507839203
63,gI,last_block,V_all,benign,0,3.1082972782314755e-06
63,gI,last_block,V_loo,benign,0,3.837404165096814e-06
63,gI,last_block,norm,benign,0,0.2253236621618271
63,gI,last_block,cos_all,benign,0,0.23028743267059326
63,gI,last_block,cos_loo,benign,0,0.11511638760566711
63,gI,last_block,V_all,benign,1,2.865079113689717e-05
63,gI,last_block,V_loo,benign,1,3.537134762154892e-05
63,gI,last_block,norm,benign,1,0.8825061917304993
63,gI,last_block,cos_all,benign,1,0.5677539110183716
63,gI,last_block,cos_loo,benign,1,0.12947845458984375
63,gI,last_block,V_all,benign,2,1.476718534831889e-05
63,gI,last_block,V_loo,benign,2,1.823109050747007e-05
63,gI,last_block,norm,benign,2,0.5838068723678589
63,gI,last_block,cos_all,benign,2,0.2513015866279602
63,gI,last_block,cos_loo,benign,2,-0.05485747009515762
63,gI,last_block,V_all,benign,3,1.8153703422285616e-05
63,gI,last_block,V_loo,benign,3,2.2411983081838116e-05
63,gI,last_block,norm,benign,3,0.6662799119949341
63,gI,last_block,cos_all,benign,3,0.33529263734817505
63,gI,last_block,cos_loo,benign,3,-0.012947664596140385
63,gI,last_block,V_all,benign,4,2.188666258007288e-05
63,gI,last_block,V_loo,benign,4,2.702057099668309e-05
63,gI,last_block,norm,benign,4,0.7788557410240173
63,gI,last_block,cos_all,benign,4,0.5595626831054688
63,gI,last_block,cos_loo,benign,4,0.18194988369941711
63,gI,last_block,V_all,benign,5,2.8274873329792172e-05
63,gI,last_block,V_loo,benign,5,3.490725066512823e-05
63,gI,last_block,norm,benign,5,0.8164116740226746
63,gI,last_block,cos_all,benign,5,0.2811823785305023
63,gI,last_block,cos_loo,benign,5,-0.1490067094564438
63,gI,last_block,V_all,benign,6,1.5325669664889574e-05
63,gI,last_block,V_loo,benign,6,1.8920580259873532e-05
63,gI,last_block,norm,benign,6,0.6161772608757019
63,gI,last_block,cos_all,benign,6,0.3510597348213196
63,gI,last_block,cos_loo,benign,6,0.0317012257874012
63,gI,last_block,V_all,malicious,7,2.14574538404122e-06
63,gI,last_block,V_loo,malicious,7,2.6490679374546744e-06
63,gI,last_block,norm,malicious,7,0.11177460104227066
63,gI,last_block,cos_all,malicious,7,0.0598733015358448
63,gI,last_block,cos_loo,malicious,7,0.0015811525518074632
63,gI,last_block,V_all,malicious,8,3.311822183604818e-06
63,gI,last_block,V_loo,malicious,8,4.088669356860919e-06
63,gI,last_block,norm,malicious,8,0.21291138231754303
63,gI,last_block,cos_all,malicious,8,0.12284854054450989
63,gI,last_block,cos_loo,malicious,8,0.01189595740288496
63,gI,last_block,V_all,malicious,9,1.2468782188079786e-05
63,gI,last_block,V_loo,malicious,9,1.5393559806398116e-05
63,gI,last_block,norm,malicious,9,0.51493901014328
63,gI,last_block,cos_all,malicious,9,0.1549910008907318
63,gI,last_block,cos_loo,malicious,9,-0.114207424223423
63,I,head,V_all,benign,0,0.0005852397298440337
63,I,head,V_loo,benign,0,0.0007225182489491999
63,I,head,norm,benign,0,1.023010492324829
63,I,head,cos_all,benign,0,0.7705137133598328
63,I,head,cos_loo,benign,0,0.7462171912193298
63,I,head,V_all,benign,1,0.002419087802991271
63,I,head,V_loo,benign,1,0.002986527979373932
63,I,head,norm,benign,1,3.051379442214966
63,I,head,cos_all,benign,1,0.576854407787323
63,I,head,cos_loo,benign,1,0.4484454393386841
63,I,head,V_all,benign,2,0.0013554072938859463
63,I,head,V_loo,benign,2,0.001673342427238822
63,I,head,norm,benign,2,2.7834064960479736
63,I,head,cos_all,benign,2,0.7474436163902283
63,I,head,cos_loo,benign,2,0.6672258973121643
63,I,head,V_all,benign,3,0.0023113596253097057
63,I,head,V_loo,benign,3,0.002853530226275325
63,I,head,norm,benign,3,3.5849177837371826
63,I,head,cos_all,benign,3,0.7824490666389465
63,I,head,cos_loo,benign,3,0.6854499578475952
63,I,head,V_all,benign,4,0.0024740209337323904
63,I,head,V_loo,benign,4,0.003054346889257431
63,I,head,norm,benign,4,3.4177463054656982
63,I,head,cos_all,benign,4,0.6935029029846191
63,I,head,cos_loo,benign,4,0.5750678181648254
63,I,head,V_all,benign,5,0.0036161644384264946
63,I,head,V_loo,benign,5,0.004464400000870228
63,I,head,norm,benign,5,4.420018672943115
63,I,head,cos_all,benign,5,0.840906023979187
63,I,head,cos_loo,benign,5,0.7419929504394531
63,I,head,V_all,benign,6,0.0012117397272959352
63,I,head,V_loo,benign,6,0.0014959749532863498
63,I,head,norm,benign,6,2.918734550476074
63,I,head,cos_all,benign,6,0.8197669386863708
63,I,head,cos_loo,benign,6,0.7552963495254517
63,I,head,V_all,malicious,7,0.0010816557332873344
63,I,head,V_loo,malicious,7,0.0013353772228583694
63,I,head,norm,malicious,7,0.2782810926437378
63,I,head,cos_all,malicious,7,0.6247237324714661
63,I,head,cos_loo,malicious,7,0.6153028011322021
63,I,head,V_all,malicious,8,0.0006775835645385087
63,I,head,V_loo,malicious,8,0.0008365228422917426
63,I,head,norm,malicious,8,0.7341273427009583
63,I,head,cos_all,malicious,8,0.7960028648376465
63,I,head,cos_loo,malicious,8,0.7805474996566772
63,I,head,V_all,malicious,9,0.0003394486557226628
63,I,head,V_loo,malicious,9,0.0004190723702777177
63,I,head,norm,malicious,9,1.8360780477523804
63,I,head,cos_all,malicious,9,0.8699754476547241
63,I,head,cos_loo,malicious,9,0.8419575095176697
63,I,last_block,V_all,benign,0,6.902349468873581e-06
63,I,last_block,V_loo,benign,0,8.52141783980187e-06
63,I,last_block,norm,benign,0,0.35429301857948303
63,I,last_block,cos_all,benign,0,0.7674906849861145
63,I,last_block,cos_loo,benign,0,0.7408205270767212
63,I,last_block,V_all,benign,1,1.5339361198130064e-05
63,I,last_block,V_loo,benign,1,1.8937480490421876e-05
63,I,last_block,norm,benign,1,0.8847233653068542
63,I,last_block,cos_all,benign,1,0.7641637325286865
63,I,last_block,cos_loo,benign,1,0.6889856457710266
63,I,last_block,V_all,benign,2,1.3332713024283294e-05
63,I,last_block,V_loo,benign,2,1.6460138795082457e-05
63,I,last_block,norm,benign,2,0.8912700414657593
63,I,last_block,cos_all,benign,2,0.8114883303642273
63,I,last_block,cos_loo,benign,2,0.7483924031257629
63,I,last_block,V_all,benign,3,1.8723900211625732e-05
63,I,last_block,V_loo,benign,3,2.3115928343031555e-05
63,I,last_block,norm,benign,3,0.9679341912269592
63,I,last_block,cos_all,benign,3,0.769450843334198
63,I,last_block,cos_loo,benign,3,0.6872454285621643
63,I,last_block,V_all,benign,4,1.5658570191590115e-05
63,I,last_block,V_loo,benign,4,1.9331570001668297e-05
63,I,last_block,norm,benign,4,0.8621194362640381
63,I,last_block,cos_all,benign,4,0.7382407784461975
63,I,last_block,cos_loo,benign,4,0.6590639352798462
63,I,last_block,V_all,benign,5,2.5609300791984424e-05
63,I,last_block,V_loo,benign,5,3.161642234772444e-05
63,I,last_block,norm,benign,5,1.17155921459198
63,I,last_block,cos_all,benign,5,0.843904435634613
63,I,last_block,cos_loo,benign,5,0.7683027386665344
63,I,last_block,V_all,benign,6,1.71995852724649e-05
63,I,last_block,V_loo,benign,6,2.123405647580512e-05
63,I,last_block,norm,benign,6,1.0230799913406372
63,I,last_block,cos_all,benign,6,0.8472214341163635
63,I,last_block,cos_loo,benign,6,0.7847536206245422
63,I,last_block,V_all,malicious,7,1.2174828043498565e-05
63,I,last_block,V_loo,malicious,7,1.503065232100198e-05
63,I,last_block,norm,malicious,7,0.16383570432662964
63,I,last_block,cos_all,malicious,7,0.5481511950492859
63,I,last_block,cos_loo,malicious,7,0.5281379818916321
63,I,last_block,V_all,malicious,8,8.593211532570422e-06
63,I,last_block,V_loo,malicious,8,1.0608901902742218e-05
63,I,last_block,norm,malicious,8,0.29568666219711304
63,I,last_block,cos_all,malicious,8,0.7034945487976074
63,I,last_block,cos_loo,malicious,8,0.6765995621681213
63,I,last_block,V_all,malicious,9,1.0899480002990458e-05
63,I,last_block,V_loo,malicious,9,1.3456149645207915e-05
63,I,last_block,norm,malicious,9,0.8122994303703308
63,I,last_block,cos_all,malicious,9,0.8046743869781494
63,I,last_block,cos_loo,malicious,9,0.7464743852615356
63,g,head,V_all,benign,0,0.0002789946738630533
63,g,head,V_loo,benign,0,0.0003444378962740302
63,g,head,norm,benign,0,0.947140097618103
63,g,head,cos_all,benign,0,0.5842628479003906
63,g,head,cos_loo,benign,0,0.12990911304950714
63,g,head,V_all,benign,1,0.0003781411505769938
63,g,head,V_loo,benign,1,0.0004668409237638116
63,g,head,norm,benign,1,1.0140506029129028
63,g,head,cos_all,benign,1,0.23822982609272003
63,g,head,cos_loo,benign,1,-0.2710331678390503
63,g,head,V_all,benign,2,0.00030079451971687376
63,g,head,V_loo,benign,2,0.0003713512560352683
63,g,head,norm,benign,2,0.8678669929504395
63,g,head,cos_all,benign,2,0.056469377130270004
63,g,head,cos_loo,benign,2,-0.356907457113266
63,g,head,V_all,benign,3,0.00032964107231236994
63,g,head,V_loo,benign,3,0.00040696427458897233
63,g,head,norm,benign,3,1.006404161453247
63,g,head,cos_all,benign,3,0.5137914419174194
63,g,head,cos_loo,benign,3,0.006940244697034359
63,g,head,V_all,benign,4,0.0002897648955695331
63,g,head,V_loo,benign,4,0.0003577344468794763
63,g,head,norm,benign,4,0.959423303604126
63,g,head,cos_all,benign,4,0.5655775666236877
63,g,head,cos_loo,benign,4,0.09828231483697891
63,g,head,V_all,benign,5,0.0002755628083832562
63,g,head,V_loo,benign,5,0.00034020098973996937
63,g,head,norm,benign,5,0.8252146244049072
63,g,head,cos_all,benign,5,0.03685951977968216
63,g,head,cos_loo,benign,5,-0.35505950450897217
63,g,head,V_all,benign,6,0.0001874208974186331
63,g,head,V_loo,benign,6,0.00023138381948228925
63,g,head,norm,benign,6,0.6945703029632568
63,g,head,cos_all,benign,6,0.14540691673755646
63,g,head,cos_loo,benign,6,-0.20296573638916016
63,g,head,V_all,malicious,7,0.00022884918143972754
63,g,head,V_loo,malicious,7,0.00028252985794097185
63,g,head,norm,malicious,7,0.734974205493927
63,g,head,cos_all,malicious,7,-0.029804633930325508
63,g,head,cos_loo,malicious,7,-0.3720744252204895
63,g,head,V_all,malicious,8,0.00019801284361165017
63,g,head,V_loo,malicious,8,0.0002444603305775672
63,g,head,norm,malicious,8,0.7005384564399719
63,g,head,cos_all,malicious,8,0.07611630111932755
63,g,head,cos_loo,malicious,8,-0.2680092453956604
63,g,head,V_all,malicious,9,0.0001858879841165617
63,g,head,V_loo,malicious,9,0.00022949132835492492
63,g,head,norm,malicious,9,0.6362904906272888
63,g,head,cos_all,malicious,9,-0.1332048624753952
63,g,head,cos_loo,malicious,9,-0.41667869687080383
63,g,last_block,V_all,benign,0,2.2341226213029586e-05
63,g,last_block,V_loo,benign,0,2.7581758331507444e-05
63,g,last_block,norm,benign,0,0.7554218769073486
63,g,last_block,cos_all,benign,0,0.41327977180480957
63,g,last_block,cos_loo,benign,0,0.03567766770720482
63,g,last_block,V_all,benign,1,3.109702083747834e-05
63,g,last_block,V_loo,benign,1,3.839138298644684e-05
63,g,last_block,norm,benign,1,0.8872876167297363
63,g,last_block,cos_all,benign,1,0.4259692132472992
63,g,last_block,cos_loo,benign,1,-0.023501796647906303
63,g,last_block,V_all,benign,2,2.279458385601174e-05
63,g,last_block,V_loo,benign,2,2.8141461370978504e-05
63,g,last_block,norm,benign,2,0.7141364812850952
63,g,last_block,cos_all,benign,2,0.18824359774589539
63,g,last_block,cos_loo,benign,2,-0.17223046720027924
63,g,last_block,V_all,benign,3,2.460222276567947e-05
63,g,last_block,V_loo,benign,3,3.0373113986570388e-05
63,g,last_block,norm,benign,3,0.7677529454231262
63,g,last_block,cos_all,benign,3,0.3067953288555145
63,g,last_block,cos_loo,benign,3,-0.08395683765411377
63,g,last_block,V_all,benign,4,2.6706493372330442e-05
63,g,last_block,V_loo,benign,4,3.297098373877816e-05
63,g,last_block,norm,benign,4,0.8583729267120361
63,g,last_block,cos_all,benign,4,0.5726242065429688
63,g,last_block,cos_loo,benign,4,0.16828718781471252
63,g,last_block,V_all,benign,5,2.2607171558775008e-05
63,g,last_block,V_loo,benign,5,2.7910087737836875e-05
63,g,last_block,norm,benign,5,0.6807519197463989
63,g,last_block,cos_all,benign,5,0.040171459317207336
63,g,last_block,cos_loo,benign,5,-0.29016202688217163
63,g,last_block,V_all,benign,6,1.9161265299771912e-05
63,g,last_block,V_loo,benign,6,2.365588443353772e-05
63,g,last_block,norm,benign,6,0.6642722487449646
63,g,last_block,cos_all,benign,6,0.24155741930007935
63,g,last_block,cos_loo,benign,6,-0.09567488729953766
63,g,last_block,V_all,malicious,7,1.78565715032164e-05
63,g,last_block,V_loo,malicious,7,2.2045149307814427e-05
63,g,last_block,norm,malicious,7,0.6085442304611206
63,g,last_block,cos_all,malicious,7,0.08749540895223618
63,g,last_block,cos_loo,malicious,7,-0.21494171023368835
63,g,last_block,V_all,malicious,8,2.334179043828044e-05
63,g,last_block,V_loo,malicious,8,2.8817024940508418e-05
63,g,last_block,norm,malicious,8,0.7442389726638794
63,g,last_block,cos_all,malicious,8,0.28897154331207275
63,g,last_block,cos_loo,malicious,8,-0.08964019268751144
63,g,last_block,V_all,malicious,9,1.4836458831268828e-05
63,g,last_block,V_loo,malicious,9,1.831661575124599e-05
63,g,last_block,norm,malicious,9,0.5234694480895996
63,g,last_block,cos_all,malicious,9,-0.045551903545856476
63,g,last_block,cos_loo,malicious,9,-0.29586225748062134
63,I,head,Jaccard_BB,BB,-1,0.1083718929440522
63,I,head,Jaccard_MM,MM,-1,0.17229644517591017
63,I,head,Jaccard_BM,BM,-1,0.1291097311483992
63,I,last_block,Jaccard_BB,BB,-1,0.22266556529231432
63,I,last_block,Jaccard_MM,MM,-1,0.1806753468412177
63,I,last_block,Jaccard_BM,BM,-1,0.14303178021066337
64,gI,head,V_all,benign,0,0.005426722578704357
64,gI,head,V_loo,benign,0,0.006699657998979092
64,gI,head,norm,benign,0,2.6656455993652344
64,gI,head,cos_all,benign,0,0.19820359349250793
64,gI,head,cos_loo,benign,0,0.11634468287229538
64,gI,head,V_all,benign,1,0.07298236340284348
64,gI,head,V_loo,benign,1,0.0901016816496849
64,gI,head,norm,benign,1,15.281534194946289
64,gI,head,cos_all,benign,1,0.5750145316123962
64,gI,head,cos_loo,benign,1,0.11770542711019516
64,gI,head,V_all,benign,2,0.011578019708395004
64,gI,head,V_loo,benign,2,0.0142938531935215
64,gI,head,norm,benign,2,5.985171318054199
64,gI,head,cos_all,benign,2,0.42559516429901123
64,gI,head,cos_loo,benign,2,0.25472360849380493
64,gI,head,V_all,benign,3,0.0497705414891243
64,gI,head,V_loo,benign,3,0.06144511327147484
64,gI,head,norm,benign,3,12.937941551208496
64,gI,head,cos_all,benign,3,0.6008276343345642
64,gI,head,cos_loo,benign,3,0.23825109004974365
64,gI,head,V_all,benign,4,0.031507980078458786
64,gI,head,V_loo,benign,4,0.03889874368906021
64,gI,head,norm,benign,4,10.437922477722168
64,gI,head,cos_all,benign,4,0.5723272562026978
64,gI,head,cos_loo,benign,4,0.28713157773017883
64,gI,head,V_all,benign,5,0.0340707041323185
64,gI,head,V_loo,benign,5,0.04206259921193123
64,gI,head,norm,benign,5,10.651090621948242
64,gI,head,cos_all,benign,5,0.5301713943481445
64,gI,head,cos_loo,benign,5,0.22629286348819733
64,gI,head,V_all,benign,6,0.010551312938332558
64,gI,head,V_loo,benign,6,0.013026311993598938
64,gI,head,norm,benign,6,5.348905563354492
64,gI,head,cos_all,benign,6,0.3425031006336212
64,gI,head,cos_loo,benign,6,0.1832958310842514
64,gI,head,V_all,malicious,7,0.007506561931222677
64,gI,head,V_loo,malicious,7,0.009267359040677547
64,gI,head,norm,malicious,7,2.658130645751953
64,gI,head,cos_all,malicious,7,-0.11811438947916031
64,gI,head,cos_loo,malicious,7,-0.19864624738693237
64,gI,head,V_all,malicious,8,0.005391730926930904
64,gI,head,V_loo,malicious,8,0.006656458135694265
64,gI,head,norm,malicious,8,1.302573323249817
64,gI,head,cos_all,malicious,8,-0.23309020698070526
64,gI,head,cos_loo,malicious,8,-0.2710524797439575
64,gI,head,V_all,malicious,9,0.007087799720466137
64,gI,head,V_loo,malicious,9,0.00875036884099245
64,gI,head,norm,malicious,9,2.184464931488037
64,gI,head,cos_all,malicious,9,-0.23090451955795288
64,gI,head,cos_loo,malicious,9,-0.2939620912075043
64,gI,last_block,V_all,benign,0,7.154655122576514e-06
64,gI,last_block,V_loo,benign,0,8.832907042233273e-06
64,gI,last_block,norm,benign,0,0.3173392713069916
64,gI,last_block,cos_all,benign,0,0.02808733843266964
64,gI,last_block,cos_loo,benign,0,-0.10171353071928024
64,gI,last_block,V_all,benign,1,0.00010407911031506956
64,gI,last_block,V_loo,benign,1,0.00012849272752646357
64,gI,last_block,norm,benign,1,1.6923245191574097
64,gI,last_block,cos_all,benign,1,0.798825740814209
64,gI,last_block,cos_loo,benign,1,0.1703602373600006
64,gI,last_block,V_all,benign,2,9.505037269263994e-06
64,gI,last_block,V_loo,benign,2,1.173461350845173e-05
64,gI,last_block,norm,benign,2,0.3993663489818573
64,gI,last_block,cos_all,benign,2,0.06161612272262573
64,gI,last_block,cos_loo,benign,2,-0.10201257467269897
64,gI,last_block,V_all,benign,3,2.357682751608081e-05
64,gI,last_block,V_loo,benign,3,2.910719376814086e-05
64,gI,last_block,norm,benign,3,0.7229846715927124
64,gI,last_block,cos_all,benign,3,0.19591590762138367
64,gI,last_block,cos_loo,benign,3,-0.10237528383731842
64,gI,last_block,V_all,benign,4,2.5620669475756586e-05
64,gI,last_block,V_loo,benign,4,3.16304576699622e-05
64,gI,last_block,norm,benign,4,0.8730785846710205
64,gI,last_block,cos_all,benign,4,0.6209383010864258
64,gI,last_block,cos_loo,benign,4,0.317522794008255
64,gI,last_block,V_all,benign,5,1.6484684238093905e-05
64,gI,last_block,V_loo,benign,5,2.035146280832123e-05
64,gI,last_block,norm,benign,5,0.6343967914581299
64,gI,last_block,cos_all,benign,5,0.333545982837677
64,gI,last_block,cos_loo,benign,5,0.0772874653339386
64,gI,last_block,V_all,benign,6,6.107673925725976e-06
64,gI,last_block,V_loo,benign,6,7.540339083789149e-06
64,gI,last_block,norm,benign,6,0.33286187052726746
64,gI,last_block,cos_all,benign,6,0.2295282483100891
64,gI,last_block,cos_loo,benign,6,0.09498032927513123
64,gI,last_block,V_all,malicious,7,9.196475730277598e-06
64,gI,last_block,V_loo,malicious,7,1.1353673471603543e-05
64,gI,last_block,norm,malicious,7,0.4089316129684448
64,gI,last_block,cos_all,malicious,7,0.13269376754760742
64,gI,last_block,cos_loo,malicious,7,-0.03549392893910408
64,gI,last_block,V_all,malicious,8,3.954694420826854e-06
64,gI,last_block,V_loo,malicious,8,4.882338544121012e-06
64,gI,last_block,norm,malicious,8,0.18737384676933289
64,gI,last_block,cos_all,malicious,8,0.09178540110588074
64,gI,last_block,cos_loo,malicious,8,0.014916159212589264
64,gI,last_block,V_all,malicious,9,7.851286682125647e-06
64,gI,last_block,V_loo,malicious,9,9.692946150607895e-06
64,gI,last_block,norm,malicious,9,0.33901485800743103
64,gI,last_block,cos_all,malicious,9,0.020648611709475517
64,gI,last_block,cos_loo,malicious,9,-0.11774204671382904
64,I,head,V_all,benign,0,0.0005208593211136758
64,I,head,V_loo,benign,0,0.0006430361536331475
64,I,head,norm,benign,0,1.427009105682373
64,I,head,cos_all,benign,0,0.7548061609268188
64,I,head,cos_loo,benign,0,0.7164286375045776
64,I,head,V_all,benign,1,0.003828262910246849
64,I,head,V_loo,benign,1,0.004726249724626541
64,I,head,norm,benign,1,3.7264223098754883
64,I,head,cos_all,benign,1,0.5448456406593323
64,I,head,cos_loo,benign,1,0.3688643276691437
64,I,head,V_all,benign,2,0.0007284694584086537
64,I,head,V_loo,benign,2,0.0008993450319394469
64,I,head,norm,benign,2,1.9599558115005493
64,I,head,cos_all,benign,2,0.7341638207435608
64,I,head,cos_loo,benign,2,0.6758603453636169
64,I,head,V_all,benign,3,0.0032991119660437107
64,I,head,V_loo,benign,3,0.0040729776956140995
64,I,head,norm,benign,3,4.09096622467041
64,I,head,cos_all,benign,3,0.7891069650650024
64,I,head,cos_loo,benign,3,0.6712661385536194
64,I,head,V_all,benign,4,0.003020669100806117
64,I,head,V_loo,benign,4,0.003729221411049366
64,I,head,norm,benign,4,3.831451177597046
64,I,head,cos_all,benign,4,0.7430077791213989
64,I,head,cos_loo,benign,4,0.6171614527702332
64,I,head,V_all,benign,5,0.0029448855202645063
64,I,head,V_loo,benign,5,0.0036356609780341387
64,I,head,norm,benign,5,3.609233856201172
64,I,head,cos_all,benign,5,0.6737505197525024
64,I,head,cos_loo,benign,5,0.53532874584198
64,I,head,V_all,benign,6,0.0006031498778611422
64,I,head,V_loo,benign,6,0.0007446295348927379
64,I,head,norm,benign,6,1.8172180652618408
64,I,head,cos_all,benign,6,0.7578396201133728
64,I,head,cos_loo,benign,6,0.7081772089004517
64,I,head,V_all,malicious,7,0.0003628118138294667
64,I,head,V_loo,malicious,7,0.0004479158378671855
64,I,head,norm,malicious,7,1.5070053339004517
64,I,head,cos_all,malicious,7,0.8357524871826172
64,I,head,cos_loo,malicious,7,0.8068585395812988
64,I,head,V_all,malicious,8,0.0006077502039261162
64,I,head,V_loo,malicious,8,0.0007503089727833867
64,I,head,norm,malicious,8,0.7395618557929993
64,I,head,cos_all,malicious,8,0.7974402904510498
64,I,head,cos_loo,malicious,8,0.7813143730163574
64,I,head,V_all,malicious,9,0.0002724620280787349
64,I,head,V_loo,malicious,9,0.0003363728756085038
64,I,head,norm,malicious,9,1.4672094583511353
64,I,head,cos_all,malicious,9,0.880499005317688
64,I,head,cos_loo,malicious,9,0.8594615459442139
64,I,last_block,V_all,benign,0,6.353071512421593e-06
64,I,last_block,V_loo,benign,0,7.843298590159975e-06
64,I,last_block,norm,benign,0,0.47531503438949585
64,I,last_block,cos_all,benign,0,0.7483415007591248
64,I,last_block,cos_loo,benign,0,0.7065949440002441
64,I,last_block,V_all,benign,1,3.901756281265989e-05
64,I,last_block,V_loo,benign,1,4.8169822548516095e-05
64,I,last_block,norm,benign,1,1.2740381956100464
64,I,last_block,cos_all,benign,1,0.7665615677833557
64,I,last_block,cos_loo,benign,1,0.6408463716506958
64,I,last_block,V_all,benign,2,6.015819053573068e-06
64,I,last_block,V_loo,benign,2,7.426937372656539e-06
64,I,last_block,norm,benign,2,0.5634496212005615
64,I,last_block,cos_all,benign,2,0.7900376319885254
64,I,last_block,cos_loo,benign,2,0.7466501593589783
64,I,last_block,V_all,benign,3,1.8480430298950523e-05
64,I,last_block,V_loo,benign,3,2.281534943904262e-05
64,I,last_block,norm,benign,3,0.943983793258667
64,I,last_block,cos_all,benign,3,0.7613222002983093
64,I,last_block,cos_loo,benign,3,0.673371434211731
64,I,last_block,V_all,benign,4,1.8667538824956864e-05
64,I,last_block,V_loo,benign,4,2.3046344722388312e-05
64,I,last_block,norm,benign,4,0.9940697550773621
64,I,last_block,cos_all,benign,4,0.8075840473175049
64,I,last_block,cos_loo,benign,4,0.7288210391998291
64,I,last_block,V_all,benign,5,1.7503698472864926e-05
64,I,last_block,V_loo,benign,5,2.1609503164654598e-05
64,I,last_block,norm,benign,5,0.8517196178436279
64,I,last_block,cos_all,benign,5,0.6904134154319763
64,I,last_block,cos_loo,benign,5,0.5955643057823181
64,I,last_block,V_all,benign,6,7.373912922048476e-06
64,I,last_block,V_loo,benign,6,9.103596312343143e-06
64,I,last_block,norm,benign,6,0.5980337262153625
64,I,last_block,cos_all,benign,6,0.7604081034660339
64,I,last_block,cos_loo,benign,6,0.7086126208305359
64,I,last_block,V_all,malicious,7,7.93967683421215e-06
64,I,last_block,V_loo,malicious,7,9.802069143916015e-06
64,I,last_block,norm,malicious,7,0.6455166935920715
64,I,last_block,cos_all,malicious,7,0.7699629664421082
64,I,last_block,cos_loo,malicious,7,0.7153247594833374
64,I,last_block,V_all,malicious,8,7.727177035121713e-06
64,I,last_block,V_loo,malicious,8,9.539724487694912e-06
64,I,last_block,norm,malicious,8,0.2944347560405731
64,I,last_block,cos_all,malicious,8,0.6884801983833313
64,I,last_block,cos_loo,malicious,8,0.6588670611381531
64,I,last_block,V_all,malicious,9,5.834151124872733e-06
64,I,last_block,V_loo,malicious,9,7.202655524451984e-06
64,I,last_block,norm,malicious,9,0.5991678833961487
64,I,last_block,cos_all,malicious,9,0.8115989565849304
64,I,last_block,cos_loo,malicious,9,0.7691834568977356
64,g,head,V_all,benign,0,0.00023988851171452552
64,g,head,V_loo,benign,0,0.00029615862877108157
64,g,head,norm,benign,0,0.7774182558059692
64,g,head,cos_all,benign,0,0.08984553068876266
64,g,head,cos_loo,benign,0,-0.2869334816932678
64,g,head,V_all,benign,1,0.0004305765323806554
64,g,head,V_loo,benign,1,0.0005315760499797761
64,g,head,norm,benign,1,1.1450655460357666
64,g,head,cos_all,benign,1,0.5335113406181335
64,g,head,cos_loo,benign,1,-0.04513826593756676
64,g,head,V_all,benign,2,0.0002721808268688619
64,g,head,V_loo,benign,2,0.00033602569601498544
64,g,head,norm,benign,2,0.8543611764907837
64,g,head,cos_all,benign,2,0.20612455904483795
64,g,head,cos_loo,benign,2,-0.21978473663330078
64,g,head,V_all,benign,3,0.00032648188062012196
64,g,head,V_loo,benign,3,0.000403064041165635
64,g,head,norm,benign,3,0.9967477917671204
64,g,head,cos_all,benign,3,0.48730218410491943
64,g,head,cos_loo,benign,3,-0.011875828728079796
64,g,head,V_all,benign,4,0.00026536433142609894
64,g,head,V_loo,benign,4,0.00032761026523076
64,g,head,norm,benign,4,0.8605731129646301
64,g,head,cos_all,benign,4,0.28636065125465393
64,g,head,cos_loo,benign,4,-0.14793938398361206
64,g,head,V_all,benign,5,0.0003124833747278899
64,g,head,V_loo,benign,5,0.00038578195380978286
64,g,head,norm,benign,5,0.9849337935447693
64,g,head,cos_all,benign,5,0.5249942541122437
64,g,head,cos_loo,benign,5,0.03900150582194328
64,g,head,V_all,benign,6,0.0002182413882110268
64,g,head,V_loo,benign,6,0.0002694338036235422
64,g,head,norm,benign,6,0.8163170218467712
64,g,head,cos_all,benign,6,0.44529590010643005
64,g,head,cos_loo,benign,6,0.04208006337285042
64,g,head,V_all,malicious,7,0.00021437958639580756
64,g,head,V_loo,malicious,7,0.00026466615963727236
64,g,head,norm,malicious,7,0.6724319458007812
64,g,head,cos_all,malicious,7,-0.21784929931163788
64,g,head,cos_loo,malicious,7,-0.49337419867515564
64,g,head,V_all,malicious,8,0.000189986007171683
64,g,head,V_loo,malicious,8,0.00023455060727428645
64,g,head,norm,malicious,8,0.6090357303619385
64,g,head,cos_all,malicious,8,-0.3165586292743683
64,g,head,cos_loo,malicious,8,-0.5475136637687683
64,g,head,V_all,malicious,9,0.00016181654063984752
64,g,head,V_loo,malicious,9,0.00019977352349087596
64,g,head,norm,malicious,9,0.5698116421699524
64,g,head,cos_all,malicious,9,-0.2237529158592224
64,g,head,cos_loo,malicious,9,-0.46238523721694946
64,g,last_block,V_all,benign,0,1.928490564750973e-05
